"Booking_ID","no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","arrival_date","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_previous_bookings_not_canceled","avg_price_per_room","no_of_special_requests","booking_status"
"INN35417",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",99,"2018",10,19,"Online",FALSE,0,0,118.8,2,TRUE
"INN35418",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",39,"2018",10,3,"Online",FALSE,0,0,118,0,TRUE
"INN35419",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",5,"2018",10,7,"Online",FALSE,0,0,150,0,TRUE
"INN35420",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",31,"2018",10,14,"Offline",FALSE,0,0,85,0,TRUE
"INN35421",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",211,"2018",5,20,"Offline",FALSE,0,0,100,0,FALSE
"INN35422",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",8,21,"Online",FALSE,0,0,90,0,FALSE
"INN35423",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",275,"2018",6,4,"Offline",FALSE,0,0,62.8,0,FALSE
"INN35424",2,1,1,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",12,19,"Online",FALSE,0,0,117.5,2,TRUE
"INN35425",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",29,"2018",9,9,"Online",FALSE,0,0,144.68,3,TRUE
"INN35426",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",10,20,"Offline",FALSE,0,0,95,0,TRUE
"INN35427",2,1,2,5,"Meal Plan 1",FALSE,"Room_Type 1",149,"2018",6,28,"Online",FALSE,0,0,106.25,0,FALSE
"INN35428",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",301,"2018",11,18,"Offline",FALSE,0,0,52,0,FALSE
"INN35429",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",386,"2018",10,23,"Offline",FALSE,0,0,115,1,FALSE
"INN35430",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",102,"2017",10,16,"Offline",FALSE,0,0,101.5,0,FALSE
"INN35431",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",22,"2018",11,10,"Online",FALSE,0,0,118.07,1,TRUE
"INN35432",2,1,0,2,"Meal Plan 1",FALSE,"Room_Type 1",167,"2018",8,5,"Online",FALSE,0,0,121.5,3,TRUE
"INN35433",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",1,"2018",9,15,"Online",FALSE,0,0,159,1,TRUE
"INN35434",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",112,"2018",6,1,"Online",FALSE,0,0,132.6,0,FALSE
"INN35435",1,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",219,"2017",9,4,"Offline",FALSE,0,0,84,0,TRUE
"INN35436",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",256,"2017",9,14,"Offline",FALSE,0,0,76.67,0,TRUE
"INN35437",2,0,2,2,"Not Selected",TRUE,"Room_Type 1",32,"2018",12,17,"Online",FALSE,0,0,66.59,1,TRUE
"INN35438",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",71,"2018",10,30,"Online",FALSE,0,0,75.54,1,TRUE
"INN35439",2,2,0,4,"Meal Plan 1",FALSE,"Room_Type 6",25,"2018",3,29,"Online",FALSE,0,0,216,0,FALSE
"INN35440",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",188,"2018",6,15,"Offline",FALSE,0,0,130,0,FALSE
"INN35441",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",131,"2017",8,15,"Offline",FALSE,0,0,94.5,0,TRUE
"INN35442",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",17,"2018",3,9,"Corporate",FALSE,0,0,75,0,TRUE
"INN35443",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",109,"2018",9,7,"Online",FALSE,0,0,129.6,1,TRUE
"INN35444",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 4",195,"2018",8,17,"Online",FALSE,0,0,112.2,2,FALSE
"INN35445",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",10,"2018",8,18,"Online",FALSE,0,0,140,2,TRUE
"INN35446",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",9,10,"Online",FALSE,0,0,114,1,TRUE
"INN35447",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",317,"2018",9,15,"Offline",FALSE,0,0,120,0,FALSE
"INN35448",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",19,"2017",9,21,"Offline",FALSE,0,0,48,0,FALSE
"INN35449",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",263,"2018",9,29,"Online",FALSE,0,0,100.3,0,FALSE
"INN35450",2,0,4,10,"Meal Plan 1",FALSE,"Room_Type 1",212,"2018",7,27,"Online",FALSE,0,0,90.95,2,FALSE
"INN35451",2,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",83,"2017",9,30,"Offline",FALSE,0,0,112.2,0,TRUE
"INN35452",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",64,"2018",9,16,"Online",FALSE,0,0,149.4,1,TRUE
"INN35453",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",276,"2018",9,22,"Offline",FALSE,0,0,95.67,0,TRUE
"INN35454",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",124,"2018",7,16,"Online",FALSE,0,0,118.8,1,FALSE
"INN35455",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",35,"2018",5,21,"Online",FALSE,0,0,140.4,0,FALSE
"INN35456",1,0,0,1,"Not Selected",FALSE,"Room_Type 1",1,"2018",7,6,"Offline",FALSE,0,0,106.4,0,TRUE
"INN35457",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 2",31,"2018",3,14,"Online",FALSE,0,0,81.9,0,TRUE
"INN35458",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",221,"2017",10,17,"Offline",FALSE,0,0,65,0,TRUE
"INN35459",2,2,2,1,"Meal Plan 1",FALSE,"Room_Type 6",54,"2018",4,16,"Online",FALSE,0,0,177.3,0,FALSE
"INN35460",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",10,19,"Online",FALSE,0,0,133,0,FALSE
"INN35461",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",54,"2017",11,16,"Offline",FALSE,0,0,69,0,TRUE
"INN35462",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",320,"2018",8,18,"Offline",FALSE,0,0,90,0,TRUE
"INN35463",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",54,"2018",11,4,"Online",FALSE,0,0,88,1,TRUE
"INN35464",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",94,"2018",3,12,"Offline",FALSE,0,0,58,0,TRUE
"INN35465",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",48,"2018",9,14,"Offline",FALSE,0,0,130,0,TRUE
"INN35466",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 2",40,"2018",1,14,"Online",FALSE,0,0,77.55,1,TRUE
"INN35467",3,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",237,"2018",12,15,"Online",FALSE,0,0,104.55,0,TRUE
"INN35468",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",2,23,"Online",FALSE,0,0,1,0,TRUE
"INN35469",1,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",301,"2018",7,30,"Offline",FALSE,0,0,90,0,TRUE
"INN35470",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",9,8,"Complementary",FALSE,0,0,0,0,TRUE
"INN35471",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",94,"2017",7,14,"Online",FALSE,0,0,76.5,1,FALSE
"INN35472",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",84,"2018",8,15,"Online",FALSE,0,0,117.9,1,TRUE
"INN35474",2,0,0,2,"Not Selected",FALSE,"Room_Type 1",20,"2018",2,12,"Online",FALSE,0,0,79,0,FALSE
"INN35475",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",59,"2018",5,13,"Online",FALSE,0,0,126.9,0,FALSE
"INN35476",2,0,0,1,"Not Selected",TRUE,"Room_Type 1",58,"2018",12,9,"Online",FALSE,0,0,88.2,2,TRUE
"INN35477",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",57,"2018",11,11,"Offline",FALSE,0,0,105,1,TRUE
"INN35478",2,0,0,1,"Meal Plan 1",TRUE,"Room_Type 5",1,"2018",10,28,"Offline",FALSE,0,0,119,1,TRUE
"INN35479",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",105,"2018",4,6,"Offline",FALSE,0,0,75,0,FALSE
"INN35480",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",71,"2018",5,1,"Online",FALSE,0,0,132.6,0,FALSE
"INN35481",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 4",80,"2017",10,9,"Offline",FALSE,0,0,108,0,TRUE
"INN35483",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",7,"2018",11,6,"Online",FALSE,0,0,111.4,1,TRUE
"INN35484",1,0,0,1,"Meal Plan 2",FALSE,"Room_Type 4",55,"2018",4,6,"Offline",FALSE,0,0,92,0,TRUE
"INN35485",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",11,"2018",3,19,"Online",FALSE,0,0,119.67,1,TRUE
"INN35486",2,2,1,0,"Meal Plan 1",FALSE,"Room_Type 6",56,"2018",12,19,"Online",FALSE,0,0,156.6,1,TRUE
"INN35487",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,101.5,0,TRUE
"INN35488",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",9,"2018",10,4,"Online",FALSE,0,0,160,1,TRUE
"INN35489",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",386,"2018",10,23,"Offline",FALSE,0,0,115,1,FALSE
"INN35490",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 2",202,"2018",7,21,"Online",FALSE,0,0,86.75,0,FALSE
"INN35491",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,109,0,TRUE
"INN35492",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",91,"2018",4,4,"Offline",FALSE,0,0,80,0,FALSE
"INN35493",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",41,"2018",12,27,"Offline",FALSE,0,0,69.29,0,TRUE
"INN35494",2,0,0,5,"Meal Plan 1",FALSE,"Room_Type 1",140,"2017",12,29,"Offline",FALSE,0,0,70,0,TRUE
"INN35495",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",10,20,"Offline",FALSE,0,0,145,0,TRUE
"INN35496",2,0,2,3,"Not Selected",FALSE,"Room_Type 1",39,"2018",8,28,"Online",FALSE,0,0,100.62,0,TRUE
"INN35497",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",133,"2018",10,2,"Online",FALSE,0,0,108,0,FALSE
"INN35498",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",141,"2017",9,20,"Offline",FALSE,0,0,90,0,FALSE
"INN35499",3,0,0,3,"Meal Plan 2",FALSE,"Room_Type 1",8,"2017",9,1,"Offline",FALSE,0,0,156.5,4,TRUE
"INN35500",2,1,0,3,"Meal Plan 1",TRUE,"Room_Type 1",8,"2017",9,3,"Online",FALSE,0,0,140,3,TRUE
"INN35501",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",198,"2018",9,22,"Online",FALSE,0,0,159.3,1,FALSE
"INN35502",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",64,"2018",8,27,"Online",FALSE,0,0,143.4,1,FALSE
"INN35503",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",6,15,"Corporate",FALSE,0,0,95,0,TRUE
"INN35504",2,1,2,2,"Meal Plan 1",FALSE,"Room_Type 1",64,"2018",7,24,"Online",FALSE,0,0,121.5,0,FALSE
"INN35505",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 2",19,"2017",12,26,"Online",FALSE,0,0,86.75,1,TRUE
"INN35506",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 2",215,"2018",11,30,"Online",FALSE,0,0,67.26,0,FALSE
"INN35507",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",125,"2018",8,20,"Online",FALSE,0,0,105.3,2,TRUE
"INN35508",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",83,"2018",9,28,"Online",FALSE,0,0,112.59,2,TRUE
"INN35509",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",72,"2018",4,3,"Online",FALSE,0,0,76.5,0,FALSE
"INN35510",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",2,"2017",10,2,"Offline",FALSE,0,0,65,0,TRUE
"INN35511",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",0,"2018",2,13,"Online",FALSE,0,0,106,0,TRUE
"INN35512",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",12,"2017",10,7,"Corporate",FALSE,0,0,65,0,TRUE
"INN35513",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",50,"2018",10,31,"Online",FALSE,0,0,122,1,TRUE
"INN35514",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",32,"2018",10,27,"Online",FALSE,0,0,109,1,TRUE
"INN35515",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",1,"2018",9,29,"Online",FALSE,0,0,157.85,1,TRUE
"INN35516",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",115,"2018",6,11,"Online",FALSE,0,0,119.85,1,TRUE
"INN35517",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",323,"2018",5,17,"Offline",FALSE,0,0,70,0,FALSE
"INN35518",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",14,"2018",6,15,"Corporate",TRUE,1,5,65,0,TRUE
"INN35519",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",12,13,"Corporate",FALSE,0,0,84,1,TRUE
"INN35520",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",1,"2017",12,10,"Online",FALSE,0,0,85,0,TRUE
"INN35521",2,1,0,4,"Meal Plan 1",FALSE,"Room_Type 1",133,"2018",12,6,"Online",FALSE,0,0,100.3,1,FALSE
"INN35522",1,0,0,1,"Meal Plan 1",TRUE,"Room_Type 1",1,"2018",3,9,"Corporate",TRUE,1,3,67,1,TRUE
"INN35523",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",6,17,"Offline",FALSE,0,0,75,0,FALSE
"INN35524",1,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",7,6,"Offline",FALSE,0,0,110,0,FALSE
"INN35525",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",134,"2018",5,17,"Online",FALSE,0,0,94.5,0,FALSE
"INN35526",2,2,0,1,"Meal Plan 1",FALSE,"Room_Type 6",1,"2018",11,10,"Online",FALSE,0,0,230,1,TRUE
"INN35527",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",99,"2018",2,19,"Corporate",FALSE,0,0,80,0,TRUE
"INN35528",2,0,1,0,"Not Selected",FALSE,"Room_Type 1",52,"2018",8,28,"Online",FALSE,0,0,99,0,TRUE
"INN35529",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",108,"2018",9,22,"Online",FALSE,0,0,115.04,1,TRUE
"INN35530",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",2,"2017",9,3,"Online",FALSE,0,0,133.5,2,TRUE
"INN35531",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",292,"2018",7,21,"Offline",FALSE,0,0,115,0,FALSE
"INN35532",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 2",130,"2018",3,25,"Online",FALSE,0,0,102.58,1,TRUE
"INN35533",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",2,25,"Corporate",TRUE,0,3,66,1,TRUE
"INN35534",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",84,"2017",10,16,"Online",FALSE,0,0,89.25,2,TRUE
"INN35535",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",160,"2017",12,30,"Offline",FALSE,0,0,70.67,0,TRUE
"INN35536",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",69,"2018",12,1,"Offline",FALSE,0,0,75,1,TRUE
"INN35537",2,2,0,1,"Meal Plan 1",FALSE,"Room_Type 6",66,"2018",8,6,"Online",FALSE,0,0,207.9,1,TRUE
"INN35538",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",72,"2018",11,19,"Offline",FALSE,0,0,72,1,TRUE
"INN35539",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",9,29,"Online",FALSE,0,0,170,0,TRUE
"INN35540",2,0,2,0,"Meal Plan 2",FALSE,"Room_Type 1",275,"2018",4,17,"Offline",FALSE,0,0,110,0,FALSE
"INN35541",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",8,"2018",2,16,"Online",FALSE,0,0,85,0,TRUE
"INN35542",2,0,1,1,"Not Selected",FALSE,"Room_Type 1",2,"2018",4,11,"Online",FALSE,0,0,104,1,TRUE
"INN35543",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",92,"2018",3,26,"Offline",FALSE,0,0,100,0,FALSE
"INN35544",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",103,"2017",7,18,"Offline",FALSE,0,0,94.5,0,TRUE
"INN35545",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",185,"2018",12,16,"Online",FALSE,0,0,103.5,0,TRUE
"INN35546",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",11,"2017",11,1,"Online",FALSE,0,0,87,1,TRUE
"INN35547",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",125,"2018",4,18,"Offline",FALSE,0,0,71,1,TRUE
"INN35548",1,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",95,"2018",10,30,"Online",FALSE,0,0,85.5,1,TRUE
"INN35549",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",247,"2018",8,11,"Online",FALSE,0,0,96.3,0,FALSE
"INN35550",3,0,2,1,"Meal Plan 1",FALSE,"Room_Type 4",23,"2018",12,3,"Online",FALSE,0,0,154,1,TRUE
"INN35551",3,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",174,"2018",10,4,"Online",FALSE,0,0,141.3,0,FALSE
"INN35552",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",74,"2018",10,31,"Online",FALSE,0,0,90.23,2,TRUE
"INN35553",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",83,"2018",7,5,"Online",FALSE,0,0,123.3,1,TRUE
"INN35554",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",13,"2018",6,14,"Corporate",TRUE,0,7,65,1,TRUE
"INN35555",2,0,2,6,"Meal Plan 1",FALSE,"Room_Type 4",6,"2017",8,13,"Offline",FALSE,0,0,57.75,0,TRUE
"INN35556",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",299,"2018",9,17,"Online",FALSE,0,0,84.85,0,FALSE
"INN35557",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",10,17,"Online",FALSE,0,0,129,2,TRUE
"INN35558",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",4,"2017",10,19,"Online",FALSE,0,0,12,0,TRUE
"INN35559",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",1,"2018",6,26,"Online",FALSE,0,0,124,0,TRUE
"INN35560",1,0,0,1,"Meal Plan 1",TRUE,"Room_Type 1",2,"2017",11,12,"Online",FALSE,0,0,85,1,TRUE
"INN35561",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",1,"2018",8,17,"Online",FALSE,0,0,128,0,TRUE
"INN35562",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",22,"2017",10,6,"Online",FALSE,0,0,115,2,TRUE
"INN35563",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",256,"2017",9,14,"Offline",FALSE,0,0,76.67,0,TRUE
"INN35564",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",72,"2018",10,18,"Online",FALSE,0,0,151.2,1,FALSE
"INN35565",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",7,"2018",4,4,"Online",FALSE,0,0,95,0,TRUE
"INN35566",2,0,3,5,"Meal Plan 1",FALSE,"Room_Type 1",160,"2018",7,25,"Online",FALSE,0,0,71.6,0,FALSE
"INN35567",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",192,"2018",8,9,"Online",FALSE,0,0,94.5,1,FALSE
"INN35568",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",301,"2018",7,30,"Offline",FALSE,0,0,115,1,FALSE
"INN35569",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",138,"2018",8,29,"Online",FALSE,0,0,96.3,0,TRUE
"INN35570",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",76,"2018",10,10,"Offline",FALSE,0,0,120,0,FALSE
"INN35571",1,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",115,"2018",2,27,"Offline",FALSE,0,0,76,0,TRUE
"INN35572",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",18,"2018",5,21,"Offline",FALSE,0,0,80.75,0,TRUE
"INN35573",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",35,"2018",12,2,"Online",FALSE,0,0,97.4,1,TRUE
"INN35574",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",315,"2018",9,30,"Offline",FALSE,0,0,160,0,FALSE
"INN35575",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",22,"2018",10,29,"Online",FALSE,0,0,111.25,1,FALSE
"INN35576",3,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",138,"2018",8,22,"Online",FALSE,0,0,135.45,1,FALSE
"INN35577",2,2,0,1,"Meal Plan 1",FALSE,"Room_Type 6",142,"2018",8,27,"Online",FALSE,0,0,168.3,2,FALSE
"INN35578",1,0,2,6,"Meal Plan 1",FALSE,"Room_Type 1",51,"2017",9,30,"Online",FALSE,0,0,69.12,1,TRUE
"INN35579",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",88,"2018",5,2,"Offline",FALSE,0,0,80.75,0,TRUE
"INN35580",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",7,24,"Online",FALSE,0,0,131,0,TRUE
"INN35581",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",5,"2018",12,14,"Online",FALSE,0,0,66.3,2,TRUE
"INN35582",2,1,0,2,"Meal Plan 1",FALSE,"Room_Type 1",112,"2018",7,15,"Online",FALSE,0,0,121.5,2,TRUE
"INN35583",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",34,"2018",10,6,"Online",FALSE,0,0,176.4,2,TRUE
"INN35584",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",37,"2018",10,13,"Offline",FALSE,0,0,105,0,TRUE
"INN35585",2,0,1,3,"Meal Plan 1",TRUE,"Room_Type 1",350,"2018",12,26,"Online",FALSE,0,0,91.95,2,FALSE
"INN35586",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",118,"2018",5,26,"Offline",FALSE,0,0,80.75,0,TRUE
"INN35587",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",53,"2018",7,3,"Online",FALSE,0,0,107.1,1,TRUE
"INN35588",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",20,"2017",9,25,"Offline",FALSE,0,0,160,0,FALSE
"INN35589",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",192,"2018",6,24,"Offline",FALSE,0,0,95,0,TRUE
"INN35590",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",1,"2018",8,28,"Offline",FALSE,0,0,75,0,TRUE
"INN35591",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 2",243,"2018",6,19,"Online",FALSE,0,0,95.58,1,TRUE
"INN35592",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",28,"2017",9,30,"Online",FALSE,0,0,105,1,FALSE
"INN35593",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",7,"2018",3,15,"Corporate",FALSE,0,0,79,0,TRUE
"INN35594",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",8,"2018",11,2,"Online",FALSE,0,0,120,2,TRUE
"INN35595",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",418,"2018",9,26,"Offline",FALSE,0,0,107,0,FALSE
"INN35596",1,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",85,"2018",10,6,"Offline",FALSE,0,0,75,0,TRUE
"INN35597",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2018",6,17,"Online",FALSE,0,0,81.55,0,TRUE
"INN35598",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",27,"2018",3,6,"Offline",FALSE,0,0,87,0,TRUE
"INN35599",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 5",0,"2018",5,24,"Corporate",TRUE,0,3,159,0,TRUE
"INN35600",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",199,"2018",3,18,"Online",FALSE,0,0,65.45,1,TRUE
"INN35601",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 2",34,"2018",1,6,"Online",FALSE,0,0,71.55,1,TRUE
"INN35602",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",11,"2018",1,29,"Online",FALSE,0,0,89,1,TRUE
"INN35603",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",36,"2018",10,9,"Online",FALSE,0,0,100.95,1,TRUE
"INN35604",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",166,"2018",5,19,"Online",FALSE,0,0,105.28,1,FALSE
"INN35605",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",279,"2018",10,12,"Offline",FALSE,0,0,110,0,FALSE
"INN35606",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",256,"2018",8,31,"Online",FALSE,0,0,90.95,0,FALSE
"INN35607",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",48,"2018",2,20,"Online",FALSE,0,0,57.28,1,TRUE
"INN35608",2,2,0,1,"Meal Plan 1",FALSE,"Room_Type 6",9,"2017",10,22,"Offline",FALSE,0,0,174.25,0,TRUE
"INN35609",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",135,"2017",9,14,"Offline",FALSE,0,0,90,0,TRUE
"INN35610",2,0,1,4,"Meal Plan 1",FALSE,"Room_Type 1",148,"2017",12,30,"Offline",FALSE,0,0,67,0,TRUE
"INN35611",2,0,2,3,"Not Selected",FALSE,"Room_Type 1",3,"2018",5,12,"Online",FALSE,0,0,121,0,TRUE
"INN35612",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",96,"2017",7,11,"Offline",FALSE,0,0,94.5,0,FALSE
